timestamps,Chiasso_610 02 06_NO,Chiasso_610 02 06_NO2,Chiasso_610 02 06_NOx,Chiasso_610 02 06_O3,Chiasso_610 02 06_PM10,Chiasso_610 02 06_PM2.5,Stabio_626 01 01_NO2,Stabio_626 01 01_O3,Stabio_16_Gl,Mendrisio_27_P,Stabio_16_P,Mendrisio_27_Prec,Stabio_16_Prec,Mendrisio_27_RH,Stabio_16_RH,Mendrisio_27_T,Stabio_16_T_2m,Stabio_16_T_5cm,Mendrisio_27_Tdew,Stabio_16_Tdew,Mendrisio_27_WDvect,Stabio_16_WDvect,Mendrisio_27_WSgust,Stabio_16_WSgust,Mendrisio_27_WSvect,Stabio_16_WSvect,Chiasso_auto_283_P,Chiasso_auto_283_Prec,Sagno_auto_381_Prec,Chiasso_auto_283_RH,Sagno_auto_381_RH,Chiasso_auto_283_T,Sagno_auto_381_T_mhstaz,Sagno_auto_381_T_mhstaz,Chiasso_auto_283_WD,Sagno_auto_381_WD,Chiasso_auto_283_WS,Sagno_auto_381_WS,Chiasso_auto_283_WSgust,Sagno_auto_381_WSgust,Sagno_auto_381_P,Chiasso_610 02 06_T
2015-07-31 00:30:00,1.0,15.5,9.0,85.5,21.0,nan,nan,nan,0.0,838.65,970.65,0.2,7.5,91.75,91.45,12.85,17.9,17.9,11.5,16.45,329.0,338.5,3.8,2.1,2.0,0.2,981.15,0.045,0.465,65.1,88.95,22.95,18.7,nan,210.0,201.0,1.9,0.5,5.4,0.85,932.6,nan
2015-07-31 01:00:00,1.0,13.0,8.0,86.5,22.5,nan,nan,nan,0.0,838.75,970.95,0.1,5.4,100.0,86.7,12.85,16.45,15.15,12.85,14.25,76.5,188.0,3.15,5.65,1.75,1.8,981.8,2.45,3.355,75.3,89.8,19.8,17.9,nan,281.0,92.0,2.65,0.85,5.4,1.35,932.85,nan
2015-07-31 01:30:00,1.0,10.5,6.5,85.0,21.0,nan,nan,nan,0.0,838.9,971.25,0.0,0.0,100.0,96.65,12.7,16.0,15.4,12.7,15.45,67.0,259.5,3.5,2.1,0.8,0.25,982.2,0.94,0.005,82.55,90.25,18.85,17.45,nan,316.0,203.5,0.9,0.7,3.15,0.95,933.15,nan
2015-07-31 02:00:00,1.0,9.0,5.5,81.5,18.5,nan,nan,nan,0.0,838.95,971.35,0.0,0.0,100.0,97.55,12.35,16.05,15.7,12.35,15.65,107.5,305.5,4.0,1.35,3.15,0.2,982.1,0.0,0.0,81.5,90.7,18.7,17.2,nan,225.5,39.0,1.05,0.35,2.5,0.65,933.25,nan
2015-07-31 02:30:00,1.0,12.5,7.5,73.5,16.0,nan,nan,nan,0.0,838.75,970.95,0.0,0.0,100.0,97.95,12.15,16.1,15.8,12.15,15.75,225.0,233.5,2.75,1.0,1.85,0.5,981.95,0.0,0.0,82.45,91.2,19.05,16.95,nan,310.5,63.0,0.6,0.3,1.35,0.65,933.0,nan
2015-07-31 03:00:00,1.0,17.0,10.0,63.0,16.5,nan,nan,nan,0.0,838.7,971.0,0.0,0.0,100.0,97.95,12.4,16.25,15.75,12.4,15.95,191.0,0.0,2.3,0.05,1.2,0.0,981.9,0.0,0.0,82.6,91.6,19.05,16.6,nan,264.5,31.0,0.55,0.4,1.45,0.7,932.95,nan
2015-07-31 03:30:00,1.0,16.5,9.5,57.5,20.0,nan,nan,nan,0.0,838.65,970.95,0.0,0.0,100.0,99.05,11.85,16.45,16.2,11.85,16.3,88.5,0.0,3.65,0.0,1.55,0.0,981.8,0.0,0.0,82.9,91.9,19.15,16.65,nan,310.0,39.0,0.35,0.45,0.85,0.7,932.9,nan
2015-07-31 04:00:00,1.0,13.0,7.5,54.5,19.5,nan,nan,nan,0.0,838.7,971.0,0.0,0.0,100.0,99.05,12.0,16.6,16.15,12.0,16.45,326.5,0.0,1.85,0.1,1.15,0.0,981.85,0.0,0.0,83.7,91.8,19.05,16.2,nan,229.0,23.0,0.95,0.6,2.3,1.05,932.95,nan
2015-07-31 04:30:00,1.0,12.0,7.5,51.5,18.0,nan,nan,nan,0.0,838.65,971.0,0.0,0.0,100.0,99.4,11.55,16.4,15.95,11.55,16.3,148.0,0.0,2.45,0.05,1.45,0.0,981.9,0.0,0.0,80.35,92.15,19.2,16.0,nan,217.5,11.0,0.6,0.8,1.7,1.15,933.0,nan
2015-07-31 05:00:00,1.0,11.5,7.5,49.5,17.0,nan,nan,nan,0.0,838.6,971.05,0.0,0.0,96.9,98.8,11.25,16.25,15.4,10.75,16.05,129.0,0.0,4.0,0.0,3.1,0.0,982.0,0.0,0.0,80.5,92.1,18.95,15.7,nan,224.5,16.5,0.7,0.6,2.05,0.95,933.0,nan
2015-07-31 05:30:00,1.0,9.0,6.0,49.0,15.0,nan,nan,nan,0.0,838.6,971.2,0.0,0.0,100.0,98.6,11.3,15.95,15.3,11.3,15.7,135.0,0.0,4.5,0.0,3.3,0.0,982.05,0.0,0.0,79.3,92.35,18.8,15.65,nan,237.0,15.5,0.7,0.7,1.75,1.1,933.05,nan
2015-07-31 06:00:00,1.0,11.5,7.0,46.0,12.0,nan,nan,nan,1.5,838.8,971.4,0.0,0.0,96.25,98.35,11.2,16.1,15.6,10.6,15.8,122.0,0.0,3.6,0.0,2.95,0.0,982.45,0.0,0.0,76.4,92.4,18.55,15.55,nan,248.5,22.5,0.9,0.5,1.85,0.65,933.35,nan
2015-07-31 06:30:00,1.5,15.0,9.0,42.0,14.5,nan,nan,nan,14.0,838.95,971.8,0.0,0.0,81.95,98.75,10.6,16.2,15.95,7.6,16.0,115.0,0.0,5.7,0.0,4.8,0.0,982.9,0.0,0.0,76.55,91.9,18.6,14.75,nan,229.5,10.0,0.75,0.55,1.85,0.85,933.7,nan
2015-07-31 07:00:00,4.0,23.5,15.5,36.0,19.0,nan,nan,nan,26.5,839.1,972.15,0.0,0.0,87.95,98.2,10.75,16.85,16.65,8.8,16.55,138.5,0.0,4.25,0.0,3.45,0.0,983.2,0.0,0.0,72.85,92.2,18.95,14.45,nan,243.0,7.0,0.75,0.55,1.45,0.8,933.95,nan
2015-07-31 07:30:00,8.0,33.0,23.5,29.0,12.0,nan,nan,nan,62.5,839.45,972.75,0.0,0.0,98.55,97.95,11.55,17.35,17.75,11.35,17.05,165.5,120.0,1.75,0.65,1.05,0.1,983.7,0.0,0.0,71.65,92.6,19.45,15.15,nan,270.0,11.0,1.0,0.2,2.6,0.45,934.5,nan
2015-07-31 08:00:00,9.0,34.0,25.0,27.0,7.0,nan,nan,nan,99.5,839.8,973.1,0.0,0.0,98.8,98.2,11.1,17.85,18.4,10.95,17.55,144.5,28.0,3.15,0.45,2.35,0.1,984.2,0.0,0.0,69.35,92.35,19.8,16.0,nan,262.0,106.0,0.95,0.6,2.0,1.1,935.0,nan
2015-07-31 08:30:00,7.0,31.0,22.0,33.5,11.5,nan,nan,nan,50.5,840.15,973.55,0.0,0.0,89.3,97.9,12.1,18.2,18.45,10.4,17.85,150.0,0.0,3.25,0.0,2.05,0.0,984.55,0.0,0.0,69.65,91.45,20.25,16.3,nan,285.5,160.5,0.75,0.45,1.55,0.85,935.35,nan
2015-07-31 09:00:00,5.0,25.5,17.5,47.0,14.5,nan,nan,nan,121.0,840.3,973.75,0.0,0.0,99.75,93.4,12.35,18.15,18.8,12.3,17.05,131.5,124.0,2.95,0.65,0.85,0.15,984.7,0.0,0.0,67.65,88.6,20.65,16.55,nan,197.0,191.5,1.55,0.55,3.8,1.1,935.4,nan
2015-07-31 09:30:00,3.5,20.0,13.5,55.5,14.5,nan,nan,nan,263.5,840.2,973.7,0.0,0.0,100.0,88.15,12.35,18.95,20.35,12.35,16.95,335.0,216.5,2.15,2.35,0.7,1.25,984.55,0.0,0.0,67.05,85.05,20.9,16.75,nan,197.0,230.5,1.05,0.75,2.6,1.2,935.35,nan
2015-07-31 10:00:00,3.5,20.0,13.5,54.0,12.0,nan,nan,nan,282.0,840.45,973.85,0.0,0.0,100.0,87.5,11.3,19.2,21.85,11.3,17.1,242.5,253.5,1.95,3.15,0.4,1.75,984.85,0.0,0.0,65.6,85.45,21.1,17.0,nan,118.5,255.0,0.6,1.05,1.6,1.55,935.55,nan
2015-07-31 10:30:00,4.0,22.5,15.5,50.5,11.5,nan,nan,nan,393.0,840.55,974.05,0.1,0.0,100.0,85.25,12.1,19.9,23.2,12.1,17.35,226.0,227.0,2.25,2.6,0.75,1.45,985.0,0.0,0.0,66.0,84.85,20.5,17.0,nan,183.0,211.5,2.3,1.15,4.75,2.0,935.7,nan
2015-07-31 11:00:00,4.5,24.0,16.5,46.5,16.5,nan,nan,nan,353.5,840.7,974.3,0.0,0.0,100.0,87.05,12.25,19.5,23.5,12.25,17.25,264.5,233.5,1.9,4.35,0.25,2.85,985.35,0.0,0.0,67.85,85.6,20.6,16.85,nan,205.0,196.0,1.65,0.7,4.5,1.35,936.1,nan
2015-07-31 11:30:00,4.5,22.5,15.5,47.5,18.5,nan,nan,nan,306.0,841.05,974.7,0.0,0.0,100.0,79.5,11.9,19.45,22.9,11.9,15.8,178.0,230.5,4.4,2.85,1.25,1.15,985.65,0.0,nan,67.25,nan,20.5,nan,nan,218.5,nan,1.2,nan,3.25,nan,nan,nan
2015-07-31 12:00:00,4.0,20.5,14.5,54.5,14.0,nan,nan,nan,383.0,841.1,974.4,0.0,0.0,100.0,79.0,12.4,20.2,23.65,12.4,16.45,149.0,247.0,3.85,2.65,2.05,1.15,985.35,0.0,0.0,62.7,73.9,21.65,18.7,nan,216.0,181.5,1.0,0.9,2.6,1.65,936.1,nan
2015-07-31 12:30:00,3.5,19.0,13.0,59.5,18.5,nan,nan,nan,201.0,841.25,974.7,0.0,0.0,100.0,79.85,12.3,20.05,22.7,12.3,16.45,175.5,238.0,3.45,3.4,1.1,1.8,985.7,0.0,0.0,61.1,78.0,21.75,18.05,nan,230.5,205.5,1.5,1.25,3.6,1.9,936.5,nan
2015-07-31 13:00:00,3.0,15.5,10.5,63.5,19.5,nan,nan,nan,179.5,841.45,974.85,0.0,0.0,100.0,78.15,11.75,19.95,21.75,11.75,16.05,236.0,239.0,3.8,3.25,0.8,2.2,985.8,0.0,0.0,58.95,77.45,21.6,18.2,nan,312.0,51.0,1.25,0.65,2.8,1.05,936.65,nan
2015-07-31 13:30:00,3.0,15.5,10.5,67.0,9.5,nan,nan,nan,354.0,841.5,974.85,0.0,0.0,100.0,77.4,12.5,20.55,23.5,12.5,16.5,164.0,228.5,4.2,2.95,2.2,1.8,985.65,0.0,0.0,55.3,69.6,22.55,19.45,nan,327.0,233.5,1.1,1.3,2.6,2.3,936.6,nan
2015-07-31 14:00:00,3.5,19.5,13.0,67.0,11.5,nan,nan,nan,398.5,841.55,974.8,0.0,0.0,100.0,74.8,12.25,21.2,24.5,12.25,16.55,154.5,241.5,4.85,3.25,3.15,1.95,985.65,0.0,0.0,57.85,68.15,22.75,20.25,nan,151.5,215.0,1.2,1.1,3.35,2.15,936.65,nan
2015-07-31 14:30:00,3.5,19.0,13.0,70.5,18.5,nan,nan,nan,427.5,841.7,974.9,0.0,0.0,100.0,70.7,12.95,21.6,26.0,12.95,16.05,162.5,251.0,4.95,2.5,2.4,1.0,985.8,0.0,0.0,55.25,65.65,23.05,20.2,nan,261.0,218.0,1.4,1.25,3.6,2.2,936.8,nan
2015-07-31 15:00:00,2.5,14.0,9.5,81.5,12.0,nan,nan,nan,594.5,841.7,974.7,0.0,0.0,100.0,62.75,13.05,22.6,27.45,13.05,15.1,156.5,244.5,6.7,1.55,4.35,0.25,985.55,0.0,0.0,51.15,65.55,23.85,20.55,nan,293.0,246.5,1.05,1.1,2.85,1.9,936.6,nan
2015-07-31 15:30:00,2.0,13.0,8.5,90.5,4.0,nan,nan,nan,683.0,841.65,974.35,0.0,0.0,100.0,61.35,13.4,23.15,28.55,13.4,15.3,157.0,54.0,6.35,2.8,4.1,1.15,985.15,0.0,0.0,47.55,59.85,23.9,21.2,nan,139.5,165.5,1.5,1.0,3.5,2.05,936.35,nan
2015-07-31 16:00:00,2.0,14.0,9.0,96.5,7.0,nan,nan,nan,702.0,841.5,974.0,0.0,0.0,100.0,56.4,13.55,23.1,29.75,13.55,13.95,154.5,86.5,5.95,2.75,3.55,0.8,984.75,0.0,0.0,45.65,59.65,24.85,22.05,nan,148.5,202.0,0.9,1.3,2.6,2.6,936.0,nan
2015-07-31 16:30:00,2.0,13.0,8.5,103.0,13.0,nan,nan,nan,475.5,841.5,974.0,0.0,0.0,100.0,56.5,14.05,24.15,27.85,14.05,15.0,171.0,169.0,3.8,3.3,2.15,1.0,984.75,0.0,0.0,45.25,57.7,25.1,21.95,nan,185.5,165.5,1.6,1.2,3.85,2.05,936.05,nan
2015-07-31 17:00:00,2.0,11.5,7.5,110.5,15.5,nan,nan,nan,357.0,841.55,973.85,0.0,0.0,100.0,59.2,14.1,23.7,27.6,14.1,15.25,173.5,236.5,4.35,1.85,1.95,0.35,984.55,0.0,0.0,45.05,56.95,25.45,21.6,nan,238.5,216.5,1.1,1.05,3.45,1.95,936.0,nan
2015-07-31 17:30:00,2.0,12.5,8.0,115.5,14.5,nan,nan,nan,225.0,841.45,973.55,0.0,0.0,100.0,59.7,13.2,23.15,24.95,13.2,14.85,148.0,138.5,4.7,1.2,3.3,0.25,984.25,0.0,0.0,42.1,55.3,26.05,22.15,nan,264.0,185.0,1.15,0.65,3.45,1.1,935.75,nan
2015-07-31 18:00:00,2.0,14.5,9.5,118.0,15.0,nan,nan,nan,349.0,841.25,973.25,0.0,0.0,99.7,56.45,14.1,23.55,25.55,14.05,14.4,128.0,196.5,5.65,1.25,3.2,0.35,984.0,0.0,0.0,42.15,53.65,26.2,22.4,nan,288.0,232.0,0.9,1.25,2.5,1.75,935.5,nan
2015-07-31 18:30:00,2.0,17.0,10.5,117.5,12.5,nan,nan,nan,304.5,841.3,973.25,0.0,0.0,99.95,58.4,13.55,23.75,24.3,13.55,15.1,160.5,82.0,5.1,1.4,2.5,0.35,983.9,0.0,0.0,42.65,53.25,25.7,22.3,nan,194.0,211.0,1.4,0.95,3.3,1.3,935.55,nan
2015-07-31 19:00:00,1.5,16.5,9.5,116.5,9.5,nan,nan,nan,209.5,841.2,973.1,0.0,0.0,100.0,60.95,13.35,23.4,23.75,13.35,15.45,143.5,151.0,3.6,2.0,2.3,0.8,983.85,0.0,0.0,41.8,62.15,26.05,21.55,nan,145.5,181.0,0.7,0.3,1.9,0.6,935.45,nan
2015-07-31 19:30:00,1.0,15.5,9.0,114.5,12.0,nan,nan,nan,56.0,841.25,973.15,0.0,0.0,100.0,67.65,12.9,22.45,23.5,12.9,16.15,147.0,229.5,4.0,1.4,3.05,0.5,984.0,0.0,0.0,41.75,67.75,25.85,20.0,nan,152.5,8.5,0.7,0.55,1.75,0.75,935.55,nan
2015-07-31 20:00:00,1.5,20.0,11.5,101.5,18.5,nan,nan,nan,24.5,841.3,973.35,0.0,0.0,100.0,78.45,12.7,20.3,20.3,12.7,16.45,135.5,213.5,6.05,0.95,5.0,0.6,984.1,0.0,0.0,47.7,75.9,24.8,18.8,nan,159.0,0.5,0.8,0.75,2.05,1.05,935.6,nan
2015-07-31 20:30:00,1.5,23.0,13.0,91.0,19.0,nan,nan,nan,5.5,841.55,973.8,0.0,0.0,100.0,82.25,12.4,20.1,19.95,12.4,17.0,151.5,202.5,5.9,1.6,4.35,0.7,984.6,0.0,0.0,48.9,74.4,24.25,18.3,nan,198.5,30.0,0.8,0.6,1.85,1.0,936.05,nan
2015-07-31 21:00:00,1.0,25.5,14.5,85.5,16.5,nan,nan,nan,0.5,841.6,973.95,0.0,0.0,100.0,81.8,12.05,19.3,18.85,12.05,16.1,148.5,213.5,7.7,1.35,5.5,0.45,984.75,0.0,0.0,49.25,77.8,23.75,17.75,nan,147.5,190.0,0.65,0.6,2.0,0.9,936.15,nan
2015-07-31 21:30:00,1.0,30.0,17.0,73.0,19.0,nan,nan,nan,0.0,841.8,974.25,0.0,0.0,100.0,87.05,11.85,18.6,18.25,11.85,16.4,140.5,224.0,6.4,1.0,4.8,0.45,985.15,0.0,0.0,52.05,78.05,22.95,17.15,nan,195.0,18.5,0.6,0.7,1.25,1.1,936.45,nan
2015-07-31 22:00:00,1.0,31.0,17.5,65.0,19.5,nan,nan,nan,0.0,841.85,974.4,0.0,0.0,100.0,90.7,11.55,18.5,18.4,11.55,16.95,138.5,0.0,7.1,0.0,6.15,0.0,985.2,0.0,0.0,51.7,74.95,22.8,17.8,nan,117.5,55.5,0.6,0.45,1.3,1.0,936.5,nan
2015-07-31 22:30:00,1.0,29.5,16.5,65.0,20.0,nan,nan,nan,0.0,842.05,974.6,0.0,0.0,98.25,88.05,11.85,18.55,18.4,11.6,16.5,111.5,0.0,3.85,0.0,2.4,0.0,985.4,0.0,0.0,55.4,74.4,22.4,17.6,nan,226.5,30.5,0.75,0.5,1.75,0.75,936.7,nan
2015-07-31 23:00:00,1.5,32.0,18.0,56.0,18.5,nan,nan,nan,0.0,841.95,974.75,0.0,0.0,99.0,92.1,11.7,18.15,17.9,11.55,16.8,124.5,106.0,4.3,0.7,3.6,0.15,985.55,0.0,0.0,57.65,74.15,22.45,17.55,nan,217.0,50.0,0.5,0.65,1.65,1.15,936.75,nan
2015-07-31 23:30:00,2.0,33.0,19.0,46.0,17.5,nan,nan,nan,0.0,842.2,975.0,0.0,0.0,99.95,91.5,11.55,17.7,17.45,11.55,16.25,136.0,218.5,4.9,1.85,3.4,1.2,985.9,0.0,0.0,62.05,74.3,21.65,17.15,nan,249.0,50.0,0.8,0.8,2.05,1.3,937.0,nan
2015-08-01 00:00:00,1.5,27.5,16.0,49.0,21.5,nan,nan,nan,0.0,842.3,975.1,0.0,0.0,100.0,86.8,11.1,17.25,16.6,11.1,15.05,157.5,261.5,4.55,0.7,3.4,0.15,985.9,0.0,0.0,63.35,70.3,21.05,17.15,nan,253.5,41.0,1.0,0.65,2.2,1.25,937.1,nan
2015-08-01 00:30:00,1.0,21.0,12.0,57.0,21.0,nan,nan,nan,0.0,842.1,974.95,0.0,0.0,98.75,96.55,11.0,16.8,16.55,10.85,16.25,139.5,126.0,5.15,0.6,4.05,0.1,985.8,0.0,0.0,60.8,68.45,20.85,16.75,nan,244.0,29.0,0.7,0.8,1.55,1.2,936.95,nan
2015-08-01 01:00:00,1.5,20.5,11.5,56.5,18.5,nan,nan,nan,0.0,841.9,974.75,0.0,0.0,84.8,88.3,10.9,16.1,15.4,8.45,14.2,130.5,218.0,6.35,1.1,5.1,0.65,985.45,0.0,0.0,62.5,67.1,20.55,16.4,nan,260.5,13.0,0.95,0.9,2.2,1.25,936.55,nan
2015-08-01 01:30:00,1.5,22.0,12.5,54.0,18.0,nan,nan,nan,0.0,841.8,974.75,0.0,0.0,77.3,95.35,11.0,16.0,15.45,7.2,15.25,147.5,223.0,4.0,2.1,3.25,1.4,985.6,0.0,0.0,59.85,69.35,20.1,15.3,nan,229.0,11.0,0.5,0.75,1.65,1.15,936.65,nan
2015-08-01 02:00:00,1.0,19.0,11.0,59.5,19.0,nan,nan,nan,0.0,841.7,974.55,0.0,0.0,78.45,92.45,10.95,16.05,15.9,7.35,14.85,119.0,223.0,5.55,0.45,4.5,0.2,985.35,0.0,0.0,60.1,67.7,19.9,15.7,nan,211.0,8.5,0.75,0.95,1.7,1.4,936.4,nan
2015-08-01 02:30:00,1.0,16.5,10.0,62.5,15.0,nan,nan,nan,0.0,841.5,974.45,0.0,0.0,78.0,91.35,10.95,16.2,16.0,7.25,14.8,126.0,105.0,6.25,0.65,5.05,0.2,985.35,0.0,0.0,58.7,68.6,19.85,15.7,nan,224.5,7.0,0.9,0.75,1.8,1.05,936.35,nan
2015-08-01 03:00:00,1.0,15.0,9.0,61.5,12.0,nan,nan,nan,0.0,841.25,974.25,0.0,0.0,78.85,91.1,10.85,16.35,16.25,7.35,14.9,128.5,228.5,7.3,1.55,5.75,0.6,985.2,0.0,0.0,56.55,70.3,19.95,15.95,nan,229.0,180.0,0.7,0.65,1.9,0.9,936.15,nan
2015-08-01 03:30:00,1.0,13.5,8.0,58.5,17.5,nan,nan,nan,0.0,841.25,974.3,0.0,0.0,77.1,91.5,10.8,16.4,16.35,6.95,15.0,131.5,0.0,6.5,0.0,5.1,0.0,985.15,0.0,0.0,60.8,70.3,19.65,15.75,nan,270.5,14.5,1.05,0.7,2.45,1.0,936.15,nan
2015-08-01 04:00:00,1.0,12.5,7.5,57.0,17.5,nan,nan,nan,0.0,841.2,974.3,0.0,0.0,79.85,90.95,10.65,16.3,16.35,7.3,14.8,135.0,0.0,7.05,0.0,4.7,0.0,985.3,0.0,0.0,58.15,69.15,19.7,15.5,nan,253.0,16.0,0.6,0.55,1.65,0.75,936.2,nan
2015-08-01 04:30:00,1.5,17.5,10.0,50.0,13.0,nan,nan,nan,0.0,841.3,974.45,0.0,0.0,81.0,90.4,10.8,16.7,16.6,7.7,15.15,127.0,222.0,4.5,1.15,3.15,0.45,985.45,0.0,0.0,60.6,72.45,19.65,15.8,nan,287.0,9.5,0.8,0.6,1.75,0.9,936.3,nan
2015-08-01 05:00:00,2.0,23.0,13.0,42.5,13.5,nan,nan,nan,0.0,841.1,974.45,0.0,0.0,84.2,89.05,10.6,16.75,16.65,8.05,14.95,118.5,196.5,4.6,1.05,3.05,0.35,985.35,0.0,0.0,62.8,73.35,19.4,15.85,nan,250.5,14.0,0.9,0.55,1.8,0.95,936.2,nan
2015-08-01 05:30:00,2.0,26.5,15.5,38.5,17.0,nan,nan,nan,0.0,840.95,974.8,0.05,0.0,98.8,87.65,10.1,16.95,16.5,9.95,14.9,122.5,236.5,7.15,2.65,5.0,0.95,985.7,0.005,0.0,63.6,78.1,19.35,15.8,nan,266.5,184.5,0.95,0.4,2.05,0.8,936.45,nan
2015-08-01 06:00:00,2.0,29.0,17.0,39.5,17.5,nan,nan,nan,0.0,840.95,974.45,0.4,0.4,100.0,91.8,9.5,16.35,15.9,9.5,15.0,148.5,141.5,11.3,2.4,6.85,0.9,985.3,0.39,0.635,64.6,81.0,19.15,14.85,nan,60.5,54.0,2.05,1.2,3.95,2.25,935.95,nan
2015-08-01 06:30:00,2.0,26.0,15.0,47.5,17.0,nan,nan,nan,2.5,840.55,974.5,0.15,0.05,100.0,97.6,9.05,15.95,15.9,9.05,15.6,108.5,97.5,10.95,0.95,7.85,0.2,985.3,0.005,0.01,74.2,86.8,18.3,14.2,nan,330.0,50.5,0.95,0.65,2.5,1.0,935.95,nan
2015-08-01 07:00:00,2.0,21.5,12.5,54.0,16.0,nan,nan,nan,3.5,840.2,974.5,0.0,0.0,100.0,96.35,9.2,16.15,15.95,9.2,15.55,108.0,244.5,11.15,1.6,7.8,0.7,985.2,0.0,0.0,75.25,88.05,17.8,13.85,nan,248.5,50.0,1.85,0.6,3.65,0.95,935.8,nan
2015-08-01 07:30:00,1.5,17.5,10.5,60.0,17.0,nan,nan,nan,11.0,840.75,975.0,0.0,0.1,100.0,94.4,9.1,16.05,15.9,9.1,15.15,130.5,202.5,7.65,1.05,5.7,0.45,985.95,0.0,0.0,75.1,90.45,18.0,13.8,nan,258.0,26.5,1.85,0.55,4.1,0.85,936.45,nan
2015-08-01 08:00:00,1.0,15.5,9.5,63.0,17.5,nan,nan,nan,41.5,840.8,975.1,0.0,0.0,100.0,94.75,9.1,16.05,16.35,9.1,15.2,132.5,0.0,9.8,0.0,7.15,0.0,985.95,0.035,0.035,74.75,91.1,18.05,13.9,nan,266.5,9.0,1.85,0.6,4.9,1.05,936.45,nan
2015-08-01 08:30:00,2.0,19.0,11.5,59.5,13.5,nan,nan,nan,29.5,840.8,974.9,0.1,0.05,100.0,97.45,9.05,16.4,16.4,9.05,16.0,131.0,88.0,7.7,0.5,5.45,0.15,985.7,0.0,0.0,75.4,90.55,18.0,13.85,nan,252.5,180.0,1.4,0.7,3.05,1.15,936.3,nan
2015-08-01 09:00:00,3.0,22.0,13.5,56.5,7.5,nan,nan,nan,71.0,840.8,975.1,0.0,0.0,100.0,97.1,8.95,16.7,16.9,8.95,16.25,128.0,191.0,9.6,1.2,7.55,0.55,985.95,0.0,0.0,71.1,87.3,18.65,14.4,nan,253.0,74.5,0.95,1.1,2.25,1.75,936.5,nan
2015-08-01 09:30:00,3.0,21.5,13.5,57.5,6.5,nan,nan,nan,71.0,841.35,975.45,0.0,0.0,100.0,93.3,9.0,17.0,16.9,9.0,15.9,141.5,162.5,7.2,1.55,5.4,0.65,986.35,0.0,0.0,71.45,88.35,18.8,14.85,nan,325.0,206.0,1.1,0.55,2.95,1.0,936.85,nan
2015-08-01 10:00:00,2.5,20.5,13.0,59.0,13.0,nan,nan,nan,90.0,841.4,975.5,0.0,0.0,100.0,87.9,9.1,17.25,17.3,9.1,15.25,123.5,239.5,8.1,1.05,5.6,0.5,986.4,0.0,0.0,67.35,88.3,19.3,15.5,nan,224.0,186.0,1.2,0.5,2.6,0.75,937.0,nan
2015-08-01 10:30:00,2.0,17.5,11.0,62.5,16.5,nan,nan,nan,108.5,841.5,975.5,0.0,0.0,100.0,90.55,9.0,17.65,17.4,9.0,16.1,132.0,222.5,7.8,1.2,5.95,0.6,986.5,0.0,0.0,66.4,88.25,19.55,15.6,nan,256.5,179.0,0.65,0.3,1.75,0.6,937.05,nan
2015-08-01 11:00:00,2.0,16.0,10.0,64.0,14.0,nan,nan,nan,88.0,841.75,975.8,0.0,0.0,100.0,87.45,9.05,17.95,17.55,9.05,15.8,136.0,205.5,7.25,1.4,5.2,0.6,986.75,0.0,0.0,65.85,88.1,19.8,15.7,nan,268.0,158.5,1.0,0.25,2.35,0.5,937.25,nan
2015-08-01 11:30:00,2.5,14.5,9.5,65.5,10.5,nan,nan,nan,262.0,841.85,975.7,0.0,0.0,100.0,85.45,8.95,18.3,18.5,8.95,15.75,132.0,118.0,7.65,1.0,5.45,0.5,986.65,0.0,0.0,64.75,84.15,19.95,16.35,nan,230.0,109.0,1.4,0.2,3.35,0.5,937.25,nan
2015-08-01 12:00:00,2.5,11.5,7.5,67.0,10.0,nan,nan,nan,134.0,841.8,975.75,0.0,0.0,100.0,75.9,9.45,19.05,20.15,9.45,14.7,130.5,118.5,8.15,2.4,5.8,0.8,986.75,0.0,0.0,63.2,75.0,20.35,17.5,nan,226.0,243.0,1.45,0.85,2.9,1.4,937.4,nan
2015-08-01 12:30:00,2.0,11.5,7.5,66.5,11.5,nan,nan,nan,232.0,841.95,975.8,0.0,0.0,100.0,77.3,9.55,19.45,21.45,9.55,15.4,129.0,230.0,6.9,1.6,5.1,0.85,986.8,0.0,0.0,59.9,70.05,21.2,18.4,nan,237.0,258.5,0.65,0.35,2.1,0.65,937.45,nan
2015-08-01 13:00:00,2.0,13.5,9.0,70.0,12.5,nan,nan,nan,178.0,842.15,975.85,0.0,0.0,100.0,72.45,10.65,19.7,21.95,10.65,14.6,136.5,92.0,6.5,0.6,4.25,0.15,986.8,0.0,0.0,58.95,73.4,21.4,18.0,nan,279.5,140.5,1.1,0.55,2.65,1.0,937.55,nan
2015-08-01 13:30:00,2.0,14.5,9.0,75.5,10.5,nan,nan,nan,129.5,842.2,975.8,0.0,0.0,100.0,75.75,10.9,19.7,21.15,10.9,15.3,128.0,52.0,6.15,0.4,4.1,0.05,986.7,0.0,0.0,57.85,74.5,21.25,17.95,nan,264.5,112.0,1.7,0.65,3.5,1.05,937.45,nan
2015-08-01 14:00:00,2.0,14.0,9.0,76.0,8.5,nan,nan,nan,207.5,842.05,975.65,0.0,0.0,98.75,76.55,11.1,19.9,21.95,10.95,15.65,125.5,243.5,6.8,1.65,5.1,1.05,986.6,0.0,0.0,58.85,74.05,21.4,18.25,nan,224.0,219.0,1.5,1.1,3.7,1.6,937.4,nan
